,Year,CU,TCRC,SP2
Luita Ew,2012,0.6,377.1973518924253,910.701977977671
Luita Ew,2013,1.0,416.49708654295705,620.9346932352228
Luita Ew,2014,1.0,538.6579380491202,637.6917506905429
Luita Ew,2015,1.0,625.7403040522361,626.0847314924467
Luita Ew,2016,1.0,562.2139195262345,526.1823495711269
Luita Ew,2017,1.0,523.0624830203443,756.6289598528965
Mabende,2014,1.0,538.6579380491202,637.6917506905429
Mabende,2015,1.0,625.7403040522361,626.0847314924467
Mabende,2016,1.0,562.2139195262345,526.1823495711269
Mabende,2017,1.0,523.0624830203443,756.6289598528965
Mutanda,2010,1.0,295.48463456469347,965.4771784642735
Mutanda,2011,1.0,344.9625421973603,1184.76825799962
Mutanda,2012,1.0,377.1973518924253,910.701977977671
Mutanda,2013,1.0,416.49708654295705,620.9346932352228
Mutanda,2014,1.0,538.6579380491202,637.6917506905429
Mutanda,2015,1.0,625.7403040522361,626.0847314924467
Mutanda,2016,1.0,562.2139195262345,526.1823495711269
Mutanda,2017,1.0,523.0624830203443,756.6289598528965
Ruashi Etoile,2008,1.0,289.6092544923923,870.8586548308886
Ruashi Etoile,2009,1.0,484.40437246063215,733.937472228944
Ruashi Etoile,2010,1.0,295.48463456469347,965.4771784642735
Ruashi Etoile,2011,1.0,344.9625421973603,1184.76825799962
Ruashi Etoile,2012,1.0,377.1973518924253,910.701977977671
Ruashi Etoile,2013,1.0,416.49708654295705,620.9346932352228
Ruashi Etoile,2014,1.0,538.6579380491202,637.6917506905429
Ruashi Etoile,2015,1.0,625.7403040522361,626.0847314924467
Ruashi Etoile,2016,1.0,562.2139195262345,526.1823495711269
Ruashi Etoile,2017,1.0,523.0624830203443,756.6289598528965
Shituru 1,2012,1.0,377.1973518924253,910.701977977671
Shituru 1,2013,1.0,416.49708654295705,620.9346932352228
Shituru 1,2014,1.0,538.6579380491202,637.6917506905429
Shituru 1,2015,1.0,625.7403040522361,626.0847314924467
Shituru 1,2016,1.0,562.2139195262345,526.1823495711269
Shituru 1,2017,1.0,523.0624830203443,756.6289598528965
Shituru 2,1992,0.22666666666666668,987.505982760015,
Shituru 2,1993,0.16508571428571428,959.1938700091315,643.4263428857876
Shituru 2,1994,0.08639047619047618,841.3371092476353,710.6444034910924
Shituru 2,1995,0.07599047619047619,659.2490789967804,1003.1611059604347
Shituru 2,1996,0.09126190476190475,839.2436749351455,694.3183006954018
Shituru 2,1997,0.06999999999999999,906.3963774982449,686.8798854471715
Shituru 2,1998,0.0909952380952381,820.28826929231,498.08672926585473
Shituru 2,1999,0.09714285714285714,557.9950901626388,452.20109928406646
Shituru 2,2000,0.059476190476190474,555.4588259029698,533.8081174976221
Shituru 2,2001,0.05261904761904762,585.971062800398,398.2247760378723
Shituru 2,2002,0.04480952380952381,528.7539362675177,358.9698750922221
Shituru 2,2003,0.021047619047619048,437.7020239493989,303.6604734259495
Shituru 2,2004,0.01880952380952381,314.71018578087495,642.7808068011332
Shituru 2,2005,0.023809523809523808,605.9993462162437,702.623222632848
Shituru 2,2006,0.043809523809523805,654.0771892519688,1222.9212106889845
Shituru 2,2007,0.1,400.97019232272004,1066.9176514175442
Shituru 2,2008,0.12405238095238094,289.6092544923923,870.8586548308886
Shituru 2,2009,0.051461904761904764,484.40437246063215,733.937472228944
Shituru 2,2010,0.06661428571428572,295.48463456469347,965.4771784642735
Shituru 2,2011,0.05277142857142857,344.9625421973603,1184.76825799962
Shituru 2,2012,0.09473333333333332,377.1973518924253,910.701977977671
Shituru 2,2013,0.0736,416.49708654295705,620.9346932352228
Shituru 2,2014,0.05476190476190476,538.6579380491202,637.6917506905429
Shituru 2,2015,0.07308095238095239,625.7403040522361,626.0847314924467
Shituru 2,2016,0.07380952380952381,562.2139195262345,526.1823495711269
Shituru 2,2017,0.08333333333333333,523.0624830203443,756.6289598528965
Somika Ew,2011,0.6,344.9625421973603,1184.76825799962
Somika Ew,2012,1.0,377.1973518924253,910.701977977671
Somika Ew,2013,0.962,416.49708654295705,620.9346932352228
Somika Ew,2014,0.8266666666666667,538.6579380491202,637.6917506905429
Somika Ew,2015,0.92,625.7403040522361,626.0847314924467
Somika Ew,2016,0.9333333333333333,562.2139195262345,526.1823495711269
Somika Ew,2017,1.0,523.0624830203443,756.6289598528965
Tenke Fungurume SxEw,2009,1.0,484.40437246063215,733.937472228944
Tenke Fungurume SxEw,2010,1.0,295.48463456469347,965.4771784642735
Tenke Fungurume SxEw,2011,1.0,344.9625421973603,1184.76825799962
Tenke Fungurume SxEw,2012,1.0,377.1973518924253,910.701977977671
Tenke Fungurume SxEw,2013,1.0,416.49708654295705,620.9346932352228
Tenke Fungurume SxEw,2014,1.0,538.6579380491202,637.6917506905429
Tenke Fungurume SxEw,2015,1.0,625.7403040522361,626.0847314924467
Tenke Fungurume SxEw,2016,1.0,562.2139195262345,526.1823495711269
Tenke Fungurume SxEw,2017,1.0,523.0624830203443,756.6289598528965
Tschudi SxEw,2015,1.0,625.7403040522361,626.0847314924467
Tschudi SxEw,2016,1.0,562.2139195262345,526.1823495711269
Tschudi SxEw,2017,1.0,523.0624830203443,756.6289598528965
Marikana,1992,0.9333333333333332,987.505982760015,
Marikana,1993,0.9333333333333332,959.1938700091315,643.4263428857876
Marikana,1994,1.0666666666666667,841.3371092476353,710.6444034910924
Marikana,1995,0.9333333333333332,659.2490789967804,1003.1611059604347
Marikana,1996,0.9333333333333332,839.2436749351455,694.3183006954018
Marikana,1997,0.9333333333333332,906.3963774982449,686.8798854471715
Marikana,1998,0.9333333333333332,820.28826929231,498.08672926585473
Marikana,1999,0.9333333333333332,557.9950901626388,452.20109928406646
Marikana,2000,0.9333333333333332,555.4588259029698,533.8081174976221
Marikana,2001,0.9333333333333332,585.971062800398,398.2247760378723
Marikana,2002,0.9333333333333332,528.7539362675177,358.9698750922221
Marikana,2003,0.9333333333333332,437.7020239493989,303.6604734259495
Marikana,2004,0.9333333333333332,314.71018578087495,642.7808068011332
Marikana,2005,0.9333333333333332,605.9993462162437,702.623222632848
Marikana,2006,0.9333333333333332,654.0771892519688,1222.9212106889845
Marikana,2007,0.9333333333333332,400.97019232272004,1066.9176514175442
Marikana,2008,0.9333333333333332,289.6092544923923,870.8586548308886
Marikana,2009,0.9333333333333332,484.40437246063215,733.937472228944
Marikana,2010,0.9333333333333332,295.48463456469347,965.4771784642735
Marikana,2011,0.9333333333333332,344.9625421973603,1184.76825799962
Marikana,2012,0.64,377.1973518924253,910.701977977671
Marikana,2013,0.9333333333333332,416.49708654295705,620.9346932352228
Marikana,2014,0.9333333333333332,538.6579380491202,637.6917506905429
Marikana,2015,0.9333333333333332,625.7403040522361,626.0847314924467
Marikana,2016,0.9333333333333332,562.2139195262345,526.1823495711269
Marikana,2017,0.9333333333333332,523.0624830203443,756.6289598528965
Northam,1992,0.6,987.505982760015,
Northam,1993,0.5,959.1938700091315,643.4263428857876
Northam,1994,0.5,841.3371092476353,710.6444034910924
Northam,1995,0.5,659.2490789967804,1003.1611059604347
Northam,1996,0.6,839.2436749351455,694.3183006954018
Northam,1997,0.6,906.3963774982449,686.8798854471715
Northam,1998,0.6,820.28826929231,498.08672926585473
Northam,1999,0.6,557.9950901626388,452.20109928406646
Northam,2000,0.6,555.4588259029698,533.8081174976221
Northam,2001,0.8,585.971062800398,398.2247760378723
Northam,2002,0.8,528.7539362675177,358.9698750922221
Northam,2003,0.8,437.7020239493989,303.6604734259495
Northam,2004,0.9,314.71018578087495,642.7808068011332
Northam,2005,0.95,605.9993462162437,702.623222632848
Northam,2006,0.95,654.0771892519688,1222.9212106889845
Northam,2007,0.95,400.97019232272004,1066.9176514175442
Northam,2008,0.95,289.6092544923923,870.8586548308886
Northam,2009,0.95,484.40437246063215,733.937472228944
Northam,2010,0.95,295.48463456469347,965.4771784642735
Northam,2011,0.95,344.9625421973603,1184.76825799962
Northam,2012,0.95,377.1973518924253,910.701977977671
Northam,2013,0.95,416.49708654295705,620.9346932352228
Northam,2014,0.95,538.6579380491202,637.6917506905429
Northam,2015,0.95,625.7403040522361,626.0847314924467
Northam,2016,0.95,562.2139195262345,526.1823495711269
Northam,2017,0.95,523.0624830203443,756.6289598528965
Palabora,1992,0.7446142857142857,987.505982760015,
Palabora,1993,0.7835714285714286,959.1938700091315,643.4263428857876
Palabora,1994,0.825,841.3371092476353,710.6444034910924
Palabora,1995,0.8270142857142857,659.2490789967804,1003.1611059604347
Palabora,1996,0.745,839.2436749351455,694.3183006954018
Palabora,1997,0.8085714285714286,906.3963774982449,686.8798854471715
Palabora,1998,0.7435714285714285,820.28826929231,498.08672926585473
Palabora,1999,0.715,557.9950901626388,452.20109928406646
Palabora,2000,0.6264285714285714,555.4588259029698,533.8081174976221
Palabora,2001,0.6207142857142858,585.971062800398,398.2247760378723
Palabora,2002,0.5828571428571429,528.7539362675177,358.9698750922221
Palabora,2003,0.5242857142857144,437.7020239493989,303.6604734259495
Palabora,2004,0.48214285714285715,314.71018578087495,642.7808068011332
Palabora,2005,0.5735714285714285,605.9993462162437,702.623222632848
Palabora,2006,0.5800000000000001,654.0771892519688,1222.9212106889845
Palabora,2007,0.655,400.97019232272004,1066.9176514175442
Palabora,2008,0.5421428571428571,289.6092544923923,870.8586548308886
Palabora,2009,0.4957142857142858,484.40437246063215,733.937472228944
Palabora,2010,0.4141714285714286,295.48463456469347,965.4771784642735
Palabora,2011,0.4212142857142857,344.9625421973603,1184.76825799962
Palabora,2012,0.29214285714285715,377.1973518924253,910.701977977671
Palabora,2013,0.34785714285714286,416.49708654295705,620.9346932352228
Palabora,2014,0.32142857142857145,538.6579380491202,637.6917506905429
Palabora,2015,0.2714285714285714,625.7403040522361,626.0847314924467
Palabora,2016,0.29792857142857143,562.2139195262345,526.1823495711269
Palabora,2017,0.31285714285714283,523.0624830203443,756.6289598528965
Rustenburg,1992,0.8173913043478261,987.505982760015,
Rustenburg,1993,0.8695652173913043,959.1938700091315,643.4263428857876
Rustenburg,1994,1.0,841.3371092476353,710.6444034910924
Rustenburg,1995,0.9538461538461539,659.2490789967804,1003.1611059604347
Rustenburg,1996,0.9846153846153847,839.2436749351455,694.3183006954018
Rustenburg,1997,0.8769230769230769,906.3963774982449,686.8798854471715
Rustenburg,1998,0.8384615384615385,820.28826929231,498.08672926585473
Rustenburg,1999,0.823076923076923,557.9950901626388,452.20109928406646
Rustenburg,2000,0.8307692307692308,555.4588259029698,533.8081174976221
Rustenburg,2001,0.8307692307692308,585.971062800398,398.2247760378723
Rustenburg,2002,0.8076923076923077,528.7539362675177,358.9698750922221
Rustenburg,2003,0.9923076923076923,437.7020239493989,303.6604734259495
Rustenburg,2004,0.9923076923076923,314.71018578087495,642.7808068011332
Rustenburg,2005,0.8692307692307693,605.9993462162437,702.623222632848
Rustenburg,2006,0.74,654.0771892519688,1222.9212106889845
Rustenburg,2007,0.7333333333333333,400.97019232272004,1066.9176514175442
Rustenburg,2008,0.5866666666666667,289.6092544923923,870.8586548308886
Rustenburg,2009,0.7466666666666666,484.40437246063215,733.937472228944
Rustenburg,2010,0.5736842105263158,295.48463456469347,965.4771784642735
Rustenburg,2011,0.6736842105263158,344.9625421973603,1184.76825799962
Rustenburg,2012,0.6,377.1973518924253,910.701977977671
Rustenburg,2013,0.4368421052631579,416.49708654295705,620.9346932352228
Rustenburg,2014,0.625,538.6579380491202,637.6917506905429
Rustenburg,2015,0.8400000000000001,625.7403040522361,626.0847314924467
Rustenburg,2016,0.95,562.2139195262345,526.1823495711269
Rustenburg,2017,1.0,523.0624830203443,756.6289598528965
Springs,1992,0.7538461538461539,987.505982760015,
Springs,1993,0.8461538461538461,959.1938700091315,643.4263428857876
Springs,1994,0.7230769230769231,841.3371092476353,710.6444034910924
Springs,1995,0.7230769230769231,659.2490789967804,1003.1611059604347
Springs,1996,0.7230769230769231,839.2436749351455,694.3183006954018
Springs,1997,0.823076923076923,906.3963774982449,686.8798854471715
Springs,1998,0.7384615384615384,820.28826929231,498.08672926585473
Springs,1999,0.8723076923076923,557.9950901626388,452.20109928406646
Springs,2000,0.8723076923076923,555.4588259029698,533.8081174976221
Springs,2001,0.8723076923076923,585.971062800398,398.2247760378723
Springs,2002,0.8723076923076923,528.7539362675177,358.9698750922221
Springs,2003,1.0,437.7020239493989,303.6604734259495
Springs,2004,0.9375,314.71018578087495,642.7808068011332
Springs,2005,1.0,605.9993462162437,702.623222632848
Springs,2006,1.0,654.0771892519688,1222.9212106889845
Springs,2007,1.0,400.97019232272004,1066.9176514175442
Springs,2008,0.95,289.6092544923923,870.8586548308886
Springs,2009,0.95,484.40437246063215,733.937472228944
Springs,2010,0.95,295.48463456469347,965.4771784642735
Springs,2011,0.95,344.9625421973603,1184.76825799962
Springs,2012,0.95,377.1973518924253,910.701977977671
Springs,2013,0.95,416.49708654295705,620.9346932352228
Springs,2014,0.95,538.6579380491202,637.6917506905429
Springs,2015,0.95,625.7403040522361,626.0847314924467
Springs,2016,0.95,562.2139195262345,526.1823495711269
Springs,2017,0.95,523.0624830203443,756.6289598528965
Bwana Mkubwa,1998,1.0,820.28826929231,498.08672926585473
Bwana Mkubwa,1999,1.0,557.9950901626388,452.20109928406646
Bwana Mkubwa,2000,1.0,555.4588259029698,533.8081174976221
Bwana Mkubwa,2001,1.0,585.971062800398,398.2247760378723
Bwana Mkubwa,2002,1.0,528.7539362675177,358.9698750922221
Bwana Mkubwa,2003,1.0,437.7020239493989,303.6604734259495
Bwana Mkubwa,2004,1.0,314.71018578087495,642.7808068011332
Bwana Mkubwa,2005,1.0,605.9993462162437,702.623222632848
Bwana Mkubwa,2006,1.0,654.0771892519688,1222.9212106889845
Bwana Mkubwa,2007,1.0,400.97019232272004,1066.9176514175442
Bwana Mkubwa,2008,1.0,289.6092544923923,870.8586548308886
Bwana Mkubwa,2010,1.0,295.48463456469347,965.4771784642735
Chambishi (Cu/Co),2012,0.25,377.1973518924253,910.701977977671
Chambishi (Cu/Co),2013,0.41818181818181815,416.49708654295705,620.9346932352228
Chambishi (Cu/Co),2014,0.5454545454545454,538.6579380491202,637.6917506905429
Chambishi (Cu/Co),2015,0.6545454545454545,625.7403040522361,626.0847314924467
Chambishi (Cu/Co),2016,0.5636363636363636,562.2139195262345,526.1823495711269
Chambishi (Cu/Co),2017,0.5636363636363636,523.0624830203443,756.6289598528965
Chambishi Leach,2006,1.0,654.0771892519688,1222.9212106889845
Chambishi Leach,2007,1.0,400.97019232272004,1066.9176514175442
Chambishi Leach,2008,1.0,289.6092544923923,870.8586548308886
Chambishi Leach,2009,1.0,484.40437246063215,733.937472228944
Chambishi Leach,2010,1.0,295.48463456469347,965.4771784642735
Chambishi Leach,2011,1.0,344.9625421973603,1184.76825799962
Chambishi Leach,2012,1.0,377.1973518924253,910.701977977671
Chambishi Leach,2013,1.0,416.49708654295705,620.9346932352228
Chambishi Leach,2014,1.0,538.6579380491202,637.6917506905429
Chambishi Leach,2015,1.0,625.7403040522361,626.0847314924467
Chambishi Leach,2016,1.0,562.2139195262345,526.1823495711269
Chambishi Leach,2017,1.0,523.0624830203443,756.6289598528965
Kansanshi,2005,1.0,605.9993462162437,702.623222632848
Kansanshi,2006,1.0,654.0771892519688,1222.9212106889845
Kansanshi,2007,1.0,400.97019232272004,1066.9176514175442
Kansanshi,2008,1.0,289.6092544923923,870.8586548308886
Kansanshi,2009,1.0,484.40437246063215,733.937472228944
Kansanshi,2010,1.0,295.48463456469347,965.4771784642735
Kansanshi,2011,1.0,344.9625421973603,1184.76825799962
Kansanshi,2012,1.0,377.1973518924253,910.701977977671
Kansanshi,2013,1.0,416.49708654295705,620.9346932352228
Kansanshi,2014,1.0,538.6579380491202,637.6917506905429
Kansanshi,2015,1.0,625.7403040522361,626.0847314924467
Kansanshi,2016,1.0,562.2139195262345,526.1823495711269
Kansanshi,2017,1.0,523.0624830203443,756.6289598528965
Kansanshi Conc Leach,2007,0.16205,400.97019232272004,1066.9176514175442
Kansanshi Conc Leach,2008,0.3733333333333333,289.6092544923923,870.8586548308886
Kansanshi Conc Leach,2009,0.425,484.40437246063215,733.937472228944
Kansanshi Conc Leach,2010,0.7635882352941177,295.48463456469347,965.4771784642735
Kansanshi Conc Leach,2011,0.64905,344.9625421973603,1184.76825799962
Kansanshi Conc Leach,2012,0.3875,377.1973518924253,910.701977977671
Kansanshi Conc Leach,2013,0.7,416.49708654295705,620.9346932352228
Kansanshi Conc Leach,2014,0.7,538.6579380491202,637.6917506905429
Mindola North,2007,1.0,400.97019232272004,1066.9176514175442
Mindola North,2008,1.0,289.6092544923923,870.8586548308886
Mindola North,2009,1.0,484.40437246063215,733.937472228944
Mindola North,2010,1.0,295.48463456469347,965.4771784642735
Mindola North,2011,1.0,344.9625421973603,1184.76825799962
Mindola North,2012,1.0,377.1973518924253,910.701977977671
Mindola North,2013,1.0,416.49708654295705,620.9346932352228
Mindola North,2014,1.0,538.6579380491202,637.6917506905429
Mindola North,2015,1.0,625.7403040522361,626.0847314924467
Mindola North,2016,1.0,562.2139195262345,526.1823495711269
Mufulira 1,1992,0.8092307692307692,987.505982760015,
Mufulira 1,1993,0.7038461538461539,959.1938700091315,643.4263428857876
Mufulira 1,1994,0.5396153846153846,841.3371092476353,710.6444034910924
Mufulira 1,1995,0.47307692307692306,659.2490789967804,1003.1611059604347
Mufulira 1,1996,0.5192307692307693,839.2436749351455,694.3183006954018
Mufulira 1,1997,0.4807692307692308,906.3963774982449,686.8798854471715
Mufulira 1,1998,0.4042307692307692,820.28826929231,498.08672926585473
Mufulira 1,1999,0.34500000000000003,557.9950901626388,452.20109928406646
Mufulira 1,2000,0.34615384615384615,555.4588259029698,533.8081174976221
Mufulira 1,2001,0.43153846153846154,585.971062800398,398.2247760378723
Mufulira 1,2002,0.4542307692307692,528.7539362675177,358.9698750922221
Mufulira 1,2003,0.6026923076923076,437.7020239493989,303.6604734259495
Mufulira 1,2004,0.6773076923076923,314.71018578087495,642.7808068011332
Mufulira 1,2005,0.5461538461538461,605.9993462162437,702.623222632848
Mufulira 1,2006,0.5535714285714286,654.0771892519688,1222.9212106889845
Mufulira 1,2007,0.5857142857142857,400.97019232272004,1066.9176514175442
Mufulira 1,2008,0.4785714285714286,289.6092544923923,870.8586548308886
Mufulira 1,2009,0.517,484.40437246063215,733.937472228944
Mufulira 1,2010,0.53,295.48463456469347,965.4771784642735
Mufulira 1,2011,0.5566666666666666,344.9625421973603,1184.76825799962
Mufulira 1,2012,0.5333333333333333,377.1973518924253,910.701977977671
Mufulira 1,2013,0.6166666666666667,416.49708654295705,620.9346932352228
Mufulira 1,2014,0.5203333333333333,538.6579380491202,637.6917506905429
Mufulira 1,2015,0.6880000000000001,625.7403040522361,626.0847314924467
Mufulira 1,2017,0.6666666666666666,523.0624830203443,756.6289598528965
Mufulira 2,2005,1.0,605.9993462162437,702.623222632848
Mufulira 2,2006,1.0,654.0771892519688,1222.9212106889845
Mufulira 2,2007,1.0,400.97019232272004,1066.9176514175442
Mufulira 2,2010,1.0,295.48463456469347,965.4771784642735
Mufulira 2,2011,1.0,344.9625421973603,1184.76825799962
Mufulira 2,2012,1.0,377.1973518924253,910.701977977671
Mufulira 2,2013,1.0,416.49708654295705,620.9346932352228
Mufulira 2,2014,1.0,538.6579380491202,637.6917506905429
Mufulira 2,2015,1.0,625.7403040522361,626.0847314924467
Mufulira 2,2016,1.0,562.2139195262345,526.1823495711269
Muliashi SxEw,2012,1.0,377.1973518924253,910.701977977671
Muliashi SxEw,2013,1.0,416.49708654295705,620.9346932352228
Muliashi SxEw,2014,1.0,538.6579380491202,637.6917506905429
Muliashi SxEw,2015,1.0,625.7403040522361,626.0847314924467
Muliashi SxEw,2016,1.0,562.2139195262345,526.1823495711269
Muliashi SxEw,2017,1.0,523.0624830203443,756.6289598528965
Mwambashi,2014,1.0,538.6579380491202,637.6917506905429
Mwambashi,2015,1.0,625.7403040522361,626.0847314924467
Mwambashi,2016,1.0,562.2139195262345,526.1823495711269
Mwambashi,2017,1.0,523.0624830203443,756.6289598528965
Nchanga,1992,1.0,987.505982760015,
Nchanga,1993,1.0,959.1938700091315,643.4263428857876
Nchanga,1994,1.0,841.3371092476353,710.6444034910924
Nchanga,1995,1.0,659.2490789967804,1003.1611059604347
Nchanga,1996,1.0,839.2436749351455,694.3183006954018
Nchanga,1997,1.0,906.3963774982449,686.8798854471715
Nchanga,1998,1.0,820.28826929231,498.08672926585473
Nchanga,1999,1.0,557.9950901626388,452.20109928406646
Nchanga,2000,1.0,555.4588259029698,533.8081174976221
Nchanga,2001,1.0,585.971062800398,398.2247760378723
Nchanga,2002,1.0,528.7539362675177,358.9698750922221
Nchanga,2003,1.0,437.7020239493989,303.6604734259495
Nchanga,2004,1.0,314.71018578087495,642.7808068011332
Nchanga,2005,1.0,605.9993462162437,702.623222632848
Nchanga,2006,1.0,654.0771892519688,1222.9212106889845
Nchanga,2007,1.0,400.97019232272004,1066.9176514175442
Nchanga,2008,1.0,289.6092544923923,870.8586548308886
Nchanga,2009,1.0,484.40437246063215,733.937472228944
Nchanga,2010,1.0,295.48463456469347,965.4771784642735
Nchanga,2011,1.0,344.9625421973603,1184.76825799962
Nchanga,2012,1.0,377.1973518924253,910.701977977671
Nchanga,2013,1.0,416.49708654295705,620.9346932352228
Nchanga,2014,1.0,538.6579380491202,637.6917506905429
Nchanga,2015,1.0,625.7403040522361,626.0847314924467
Nchanga,2016,1.0,562.2139195262345,526.1823495711269
Nchanga,2017,1.0,523.0624830203443,756.6289598528965
Nkana,1992,1.0066666666666666,987.505982760015,
Nkana,1993,0.9,959.1938700091315,643.4263428857876
Nkana,1994,0.8122222222222222,841.3371092476353,710.6444034910924
Nkana,1995,0.7211111111111111,659.2490789967804,1003.1611059604347
Nkana,1996,0.6805555555555556,839.2436749351455,694.3183006954018
Nkana,1997,0.7777777777777778,906.3963774982449,686.8798854471715
Nkana,1998,0.7416666666666667,820.28826929231,498.08672926585473
Nkana,1999,0.5877777777777777,557.9950901626388,452.20109928406646
Nkana,2000,0.5605555555555556,555.4588259029698,533.8081174976221
Nkana,2001,0.5411111111111111,585.971062800398,398.2247760378723
Nkana,2002,0.7111111111111111,528.7539362675177,358.9698750922221
Nkana,2003,0.5633333333333334,437.7020239493989,303.6604734259495
Nkana,2004,0.6466666666666667,314.71018578087495,642.7808068011332
Nkana,2005,0.5811111111111111,605.9993462162437,702.623222632848
Nkana,2006,0.5611111111111111,654.0771892519688,1222.9212106889845
Nkana,2007,0.5222222222222223,400.97019232272004,1066.9176514175442
Nkana,2008,0.49444444444444446,289.6092544923923,870.8586548308886
Nkana,2009,0.6055555555555555,484.40437246063215,733.937472228944
Nkana,2010,0.5433333333333333,295.48463456469347,965.4771784642735
Nkana,2011,0.5233333333333333,344.9625421973603,1184.76825799962
Nkana,2012,0.5133333333333333,377.1973518924253,910.701977977671
Nkana,2013,0.45,416.49708654295705,620.9346932352228
Nkana,2014,0.35333333333333333,538.6579380491202,637.6917506905429
Nkana,2015,0.41333333333333333,625.7403040522361,626.0847314924467
Nkana,2016,0.36666666666666664,562.2139195262345,526.1823495711269
Nkana,2017,0.43333333333333335,523.0624830203443,756.6289598528965
Nkana Ew,2007,0.8090909090909091,400.97019232272004,1066.9176514175442
Nkana Ew,2008,0.76,289.6092544923923,870.8586548308886
Nkana Ew,2009,0.66,484.40437246063215,733.937472228944
Nkana Ew,2010,0.41200000000000003,295.48463456469347,965.4771784642735
Nkana Ew,2011,0.43333333333333335,344.9625421973603,1184.76825799962
Nkana Ew,2015,0.2,625.7403040522361,626.0847314924467
Sable Conc Leach,2006,0.321125,654.0771892519688,1222.9212106889845
Sable Conc Leach,2007,0.9557291666666667,400.97019232272004,1066.9176514175442
Sable Conc Leach,2008,0.7240624999999999,289.6092544923923,870.8586548308886
Sable Conc Leach,2009,0.625,484.40437246063215,733.937472228944
Sable Conc Leach,2010,0.421875,295.48463456469347,965.4771784642735
Sable Conc Leach,2011,0.3125,344.9625421973603,1184.76825799962
Sable Conc Leach,2012,0.8333333333333334,377.1973518924253,910.701977977671
Sable Conc Leach,2013,1.0,416.49708654295705,620.9346932352228
Sable Conc Leach,2014,0.3356164383561644,538.6579380491202,637.6917506905429
Alaska,1992,0.595,987.505982760015,
Alaska,1993,0.41295000000000004,959.1938700091315,643.4263428857876
Alaska,1994,0.35,841.3371092476353,710.6444034910924
Alaska,1995,0.35,659.2490789967804,1003.1611059604347
Alaska,1996,0.3775,839.2436749351455,694.3183006954018
Alaska,1997,0.25,906.3963774982449,686.8798854471715
Alaska,1998,0.22000000000000003,820.28826929231,498.08672926585473
Alaska,1999,0.207,557.9950901626388,452.20109928406646
Alaska,2000,0.075,555.4588259029698,533.8081174976221
Bindura,1992,0.35,987.505982760015,
Bindura,1993,0.325,959.1938700091315,643.4263428857876
Bindura,1994,0.4025,841.3371092476353,710.6444034910924
Bindura,1995,0.1675,659.2490789967804,1003.1611059604347
Bindura,1996,0.425,839.2436749351455,694.3183006954018
Bindura,1997,0.35,906.3963774982449,686.8798854471715
Eiffel Flats,1992,0.8133333333333332,987.505982760015,
Eiffel Flats,1993,0.92,959.1938700091315,643.4263428857876
Eiffel Flats,1994,0.8,841.3371092476353,710.6444034910924
Eiffel Flats,1995,0.8888888888888888,659.2490789967804,1003.1611059604347
Eiffel Flats,1996,0.7777777777777778,839.2436749351455,694.3183006954018
Eiffel Flats,1997,0.7555555555555555,906.3963774982449,686.8798854471715
Eiffel Flats,1998,0.6000000000000001,820.28826929231,498.08672926585473
Eiffel Flats,1999,0.6666666666666666,557.9950901626388,452.20109928406646
Eiffel Flats,2000,1.0,555.4588259029698,533.8081174976221
Eiffel Flats,2001,0.7066666666666667,585.971062800398,398.2247760378723
Eiffel Flats,2002,0.7733333333333333,528.7539362675177,358.9698750922221
Eiffel Flats,2003,0.8,437.7020239493989,303.6604734259495
Eiffel Flats,2004,0.8,314.71018578087495,642.7808068011332
Eiffel Flats,2005,0.8,605.9993462162437,702.623222632848
Eiffel Flats,2006,0.8,654.0771892519688,1222.9212106889845
Eiffel Flats,2007,0.8,400.97019232272004,1066.9176514175442
Eiffel Flats,2008,0.8,289.6092544923923,870.8586548308886
Eiffel Flats,2009,0.8,484.40437246063215,733.937472228944
Eiffel Flats,2010,0.6266666666666667,295.48463456469347,965.4771784642735
Eiffel Flats,2011,0.5806666666666668,344.9625421973603,1184.76825799962
Eiffel Flats,2012,0.3733333333333333,377.1973518924253,910.701977977671
Eiffel Flats,2013,0.5866666666666667,416.49708654295705,620.9346932352228
Eiffel Flats,2014,0.6,538.6579380491202,637.6917506905429
Eiffel Flats,2015,0.6,625.7403040522361,626.0847314924467
Eiffel Flats,2016,0.6,562.2139195262345,526.1823495711269
Eiffel Flats,2017,0.6,523.0624830203443,756.6289598528965
Hartley,1997,0.14285714285714288,906.3963774982449,686.8798854471715
Hartley,1998,0.2,820.28826929231,498.08672926585473
Hartley,1999,0.15384615384615385,557.9950901626388,452.20109928406646
Sanyati,1995,1.0,659.2490789967804,1003.1611059604347
Sanyati,1996,1.0,839.2436749351455,694.3183006954018
Sanyati,1997,1.0,906.3963774982449,686.8798854471715
Sanyati,1998,1.0,820.28826929231,498.08672926585473
Sanyati,1999,1.0,557.9950901626388,452.20109928406646
Sanyati,2000,1.0,555.4588259029698,533.8081174976221
Lac,1992,0.16,987.505982760015,
Lac,1993,0.16999999999999998,959.1938700091315,643.4263428857876
Lac,1994,0.25,841.3371092476353,710.6444034910924
Lac,1995,0.3,659.2490789967804,1003.1611059604347
Lac,1996,0.15,839.2436749351455,694.3183006954018
Lac,1998,0.12,820.28826929231,498.08672926585473
Lac,1999,0.11000000000000001,557.9950901626388,452.20109928406646
Brixlegg,1992,0.9945454545454546,987.505982760015,
