Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,95607086,,,,95607086,,192132260,,,0
H2,2002,2002,2002,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,80593491,,,,80593491,,161094872,,,0
H2,2002,2002,2002,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,80351278,,,,80351278,,160583541,,,0
H2,2002,2002,2002,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,7715373,,,,7715373,,19694323,,,0
H2,2002,2002,2002,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,80052126,,,,80052126,,158939194,,,0
H2,2002,2002,2002,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,79830914,,,,79830914,,158474237,,,0
H2,2003,2003,2003,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,429808558,,,,429808558,,840487545,,,6
H2,2003,2003,2003,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,15335381,,,,15335381,,36987136,,,6
H2,2003,2003,2003,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,5703434,,,,5703434,,13487659,,,0
H2,2003,2003,2003,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,5703434,,,,5703434,,13487659,,,0
H2,2003,2003,2003,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,5703434,,,,5703434,,13487659,,,0
H2,2003,2003,2003,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,3276425,,,,3276425,,7616608,,,0
H2,2003,2003,2003,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,10249000,,,,10249000,,22831533,,,0
H2,2003,2003,2003,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,93926954,,,,93926954,,202011163,,,0
H2,2003,2003,2003,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,81360127,,,,81360127,,166988452,,,0
H2,2003,2003,2003,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,81346694,,,,81346694,,166868682,,,0
H2,2003,2003,2003,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,7699350,,,,7699350,,19235653,,,0
H2,2003,2003,2003,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,80891678,,,,80891678,,164556749,,,0
H2,2003,2003,2003,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,80878285,,,,80878285,,164517098,,,0
H2,2004,2004,2004,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,452059178,,,,452059178,,1138336670,,,6
H2,2004,2004,2004,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,22353018,,,,22353018,,67935976,,,0
H2,2004,2004,2004,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,8669980,,,,8669980,,22074452,,,0
H2,2004,2004,2004,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,8669980,,,,8669980,,22074452,,,0
H2,2004,2004,2004,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,8669980,,,,8669980,,22074452,,,0
H2,2004,2004,2004,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,2343671,,,,2343671,,7304812,,,0
H2,2004,2004,2004,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,13691097,,,,13691097,,36512637,,,0
H2,2004,2004,2004,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,90592553,,,,90592553,,295616244,,,0
H2,2004,2004,2004,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,78474583,,,,78474583,,214405149,,,0
H2,2004,2004,2004,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,78471159,,,,78471159,,214328354,,,0
H2,2004,2004,2004,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,10594860,,,,10594860,,31225384,,,0
H2,2004,2004,2004,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,77742249,,,,77742249,,210638514,,,0
H2,2004,2004,2004,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,77738863,,,,77738863,,210627346,,,0
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,384305016,,,,384305016,,1171128150,,,0
H2,2005,2005,2005,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,21673835,,,,21673835,,85521864,,,6
H2,2005,2005,2005,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,6934276,,,,6934276,,21535638,,,0
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,6934276,,,,6934276,,21535638,,,0
H2,2005,2005,2005,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,6934276,,,,6934276,,21535638,,,0
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,1220565,,,,1220565,,5505875,,,0
H2,2005,2005,2005,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,10901773,,,,10901773,,39511372,,,0
H2,2005,2005,2005,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,81214746,,,,81214746,,322072798,,,0
H2,2005,2005,2005,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,76397054,,,,76397054,,251424991,,,0
H2,2005,2005,2005,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,76397023,,,,76397023,,251366263,,,0
H2,2005,2005,2005,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,9541533,,,,9541533,,35639794,,,0
H2,2005,2005,2005,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,75812039,,,,75812039,,247753756,,,0
H2,2005,2005,2005,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,75812035,,,,75812035,,247749829,,,0
H2,2006,2006,2006,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,332925321,,,,332925321,,1708389676,,,6
H2,2006,2006,2006,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,18417758,,,,18417758,,114179308,,,6
H2,2006,2006,2006,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,5500530,,,,5500530,,20546027,,,0
H2,2006,2006,2006,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,5500530,,,,5500530,,20546027,,,6
H2,2006,2006,2006,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,5500530,,,,5500530,,20546027,,,0
H2,2006,2006,2006,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,699904,,,,699904,,4201286,,,6
H2,2006,2006,2006,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire.,8,Weight in kilograms,8309151,,,,8309151,,42397933,,,6
H2,2006,2006,2006,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,59605857,,,,59605857,,398119445,,,0
H2,2006,2006,2006,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,56164283,,,,56164283,,311851612,,,0
H2,2006,2006,2006,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire.,8,Weight in kilograms,56164247,,,,56164247,,311789047,,,0
H2,2006,2006,2006,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,7265848,,,,7265848,,41129385,,,0
H2,2006,2006,2006,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,55127480,,,,55127480,,303528056,,,0
H2,2006,2006,2006,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire.,8,Weight in kilograms,55127464,,,,55127464,,303522303,,,0
H2,2002,2002,2002,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,201960263,,,,201960263,,513093115,,,6
H2,2002,2002,2002,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,26870695,,,,26870695,,61356659,,,0
H2,2002,2002,2002,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,21050953,,,,21050953,,45328856,,,0
H2,2002,2002,2002,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,21050953,,,,21050953,,45328856,,,0
H2,2002,2002,2002,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,21050953,,,,21050953,,45328856,,,0
H2,2002,2002,2002,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,10279912,,,,10279912,,23273466,,,0
H2,2002,2002,2002,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,20324454,,,,20324454,,43729384,,,0
H2,2002,2002,2002,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,88798480,,,,88798480,,231739526,,,0
H2,2002,2002,2002,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,78040410,,,,78040410,,202618341,,,0
H2,2002,2002,2002,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,70855647,,,,70855647,,187221520,,,0
H2,2002,2002,2002,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,20621625,,,,20621625,,42735211,,,0
H2,2002,2002,2002,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,75996419,,,,75996419,,194071846,,,0
H2,2002,2002,2002,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,69533504,,,,69533504,,180392262,,,0
H2,2003,2003,2003,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,237276405,,,,237276405,,614503940,,,6
H2,2003,2003,2003,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,30837192,,,,30837192,,77431786,,,6
H2,2003,2003,2003,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,23395372,,,,23395372,,53877804,,,0
H2,2003,2003,2003,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,23395372,,,,23395372,,53877804,,,0
H2,2003,2003,2003,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,23395372,,,,23395372,,53877804,,,0
H2,2003,2003,2003,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,10877227,,,,10877227,,25306010,,,0
H2,2003,2003,2003,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,20410345,,,,20410345,,50447122,,,0
H2,2003,2003,2003,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,91399200,,,,91399200,,251315100,,,0
H2,2003,2003,2003,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,85406822,,,,85406822,,227247398,,,0
H2,2003,2003,2003,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,79769018,,,,79769018,,214919698,,,0
H2,2003,2003,2003,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,20158291,,,,20158291,,47721197,,,0
H2,2003,2003,2003,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,83378502,,,,83378502,,218432367,,,0
H2,2003,2003,2003,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,78366421,,,,78366421,,207657167,,,0
H2,2004,2004,2004,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,273269561,,,,273269561,,808843046,,,0
H2,2004,2004,2004,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,42818062,,,,42818062,,147479870,,,6
H2,2004,2004,2004,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,32321444,,,,32321444,,82248653,,,0
H2,2004,2004,2004,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,32321444,,,,32321444,,82248653,,,0
H2,2004,2004,2004,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,32321444,,,,32321444,,82248653,,,0
H2,2004,2004,2004,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,13828431,,,,13828431,,30264459,,,0
H2,2004,2004,2004,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,32292265,,,,32292265,,109220542,,,0
H2,2004,2004,2004,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,106385453,,,,106385453,,376460503,,,0
H2,2004,2004,2004,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,97384629,,,,97384629,,312551058,,,0
H2,2004,2004,2004,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,91852587,,,,91852587,,296677323,,,0
H2,2004,2004,2004,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,29171687,,,,29171687,,87963447,,,0
H2,2004,2004,2004,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,95337481,,,,95337481,,303143637,,,0
H2,2004,2004,2004,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,90492205,,,,90492205,,289578752,,,0
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,273339110,,,,273339110,,962015890,,,6
H2,2005,2005,2005,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,50195774,,,,50195774,,203892964,,,6
H2,2005,2005,2005,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,36521412,,,,36521412,,102477226,,,0
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,36521412,,,,36521412,,102477226,,,0
H2,2005,2005,2005,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,36521412,,,,36521412,,102477226,,,0
H2,2005,2005,2005,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,8361121,,,,8361121,,22628337,,,0
H2,2005,2005,2005,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,38643772,,,,38643772,,151496986,,,0
H2,2005,2005,2005,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,105753725,,,,105753725,,444854841,,,0
H2,2005,2005,2005,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,99796162,,,,99796162,,377321107,,,0
H2,2005,2005,2005,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,94423374,,,,94423374,,360149350,,,0
H2,2005,2005,2005,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,33825933,,,,33825933,,124355183,,,0
H2,2005,2005,2005,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,97336815,,,,97336815,,363999916,,,0
H2,2005,2005,2005,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,92846878,,,,92846878,,350194409,,,0
H2,2006,2006,2006,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,270052936,,,,270052936,,1387169670,,,6
H2,2006,2006,2006,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,49922330,,,,49922330,,328459025,,,6
H2,2006,2006,2006,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,38592834,,,,38592834,,148623444,,,0
H2,2006,2006,2006,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,38592834,,,,38592834,,148623444,,,6
H2,2006,2006,2006,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,38592834,,,,38592834,,148623444,,,0
H2,2006,2006,2006,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,5063080,,,,5063080,,17298392,,,6
H2,2006,2006,2006,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,37993409,,,,37993409,,244586755,,,6
H2,2006,2006,2006,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,109681514,,,,109681514,,737980602,,,0
H2,2006,2006,2006,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,104082744,,,,104082744,,599814712,,,0
H2,2006,2006,2006,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,100862004,,,,100862004,,582523965,,,0
H2,2006,2006,2006,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.",8,Weight in kilograms,36670205,,,,36670205,,227587463,,,0
